l1;td1;rs1;l2;td2;rs2;l3;td3;rs3
3911.12040;0.00513;0.25000;1832.00720;0.05892;0.31250;503.93256;0.05265;0.09375
3911.12040;0.05617;0.25000;1832.00720;0.08120;0.31250;503.93256;0.07203;0.09375
3911.12040;0.14937;0.46875;1832.00720;0.02595;0.34375;503.93256;0.05998;0.53125
3911.12040;0.04903;0.46875;1832.00720;0.13417;0.34375;503.93256;0.28745;0.53125
3992.39600;0.12983;0.43750;1832.00720;0.12459;0.34375;503.93256;0.22395;0.53125
3992.39600;0.12359;0.43750;1572.35020;0.07953;0.34375;762.27930;0.08519;0.53125
3992.39600;0.11483;0.43750;1572.35020;0.02410;0.34375;762.27930;0.10876;0.53125
3992.39600;0.04925;0.40625;1572.35020;0.00788;0.34375;762.27930;0.09594;0.53125
3992.39600;0.00475;0.37500;1572.35020;0.00376;0.34375;762.27930;0.11417;0.53125
3528.88200;0.07009;0.34375;1572.35020;0.02370;0.34375;762.27930;0.10016;0.53125
3528.88200;0.12920;0.34375;1320.33590;0.00400;0.34375;1482.37990;0.11000;0.50000
3528.88200;0.09411;0.34375;1320.33590;0.01267;0.34375;1482.37990;0.04223;0.46875
3528.88200;0.08525;0.34375;1320.33590;0.02384;0.34375;1482.37990;0.05212;0.46875
3528.88200;0.13610;0.31250;1320.33590;0.00914;0.34375;1482.37990;0.08044;0.46875
3074.06000;0.03329;0.31250;1320.33590;0.01900;0.34375;1482.37990;0.04902;0.46875
3074.06000;0.06565;0.28125;1345.39540;0.07550;0.34375;1721.44530;0.01539;0.46875
3074.06000;0.14622;0.28125;1345.39540;0.00268;0.34375;1721.44530;0.03945;0.46875
3074.06000;0.14606;0.46875;1345.39540;0.03506;0.34375;1721.44530;0.04087;0.12500
3074.06000;0.05038;0.46875;1345.39540;0.04411;0.34375;1721.44530;0.11246;0.09375
2941.07420;0.14427;0.46875;1345.39540;0.04823;0.34375;1721.44530;0.08951;0.09375
2941.07420;0.05630;0.43750;1333.98120;0.03569;0.34375;1493.61560;0.18844;0.09375
2941.07420;0.01413;0.40625;1333.98120;0.00321;0.34375;1493.61560;0.16613;0.09375
2941.07420;0.06472;0.40625;1333.98120;0.04531;0.34375;1493.61560;0.09558;0.00000
2941.07420;0.06355;0.37500;1333.98120;0.02416;0.37500;1493.61560;0.17758;0.00000
2899.13130;0.15889;0.34375;1333.98120;0.01205;0.37500;1493.61560;0.12842;0.00000
2899.13130;0.17378;0.34375;1317.26800;0.01061;0.37500;987.83860;0.13531;0.00000
2899.13130;0.09419;0.34375;1317.26800;0.04208;0.37500;987.83860;0.12336;0.00000
2899.13130;0.09998;0.31250;1317.26800;0.05774;0.37500;987.83860;0.04853;-0.06250
2899.13130;0.15198;0.31250;1317.26800;0.09830;0.37500;987.83860;0.07905;-0.09375
2388.88130;0.04065;0.31250;1317.26800;0.00137;0.37500;987.83860;0.04453;-0.09375
2388.88130;0.17430;0.31250;1217.90160;0.12480;0.37500;412.48450;0.00184;-0.09375
2388.88130;0.09623;0.31250;1217.90160;0.06369;0.37500;412.48450;0.00349;-0.09375
2388.88130;0.13268;0.50000;1217.90160;0.05227;0.46875;412.48450;0.00117;0.09375
2388.88130;0.00615;0.46875;1217.90160;0.00638;0.46875;412.48450;0.08913;0.09375
2234.79130;0.04129;0.46875;1217.90160;0.06516;0.46875;412.48450;0.02649;0.06250
2234.79130;0.13973;0.46875;996.11400;0.03127;0.46875;379.81714;0.00962;0.03125
2234.79130;0.04541;0.46875;996.11400;0.05124;0.46875;379.81714;0.01311;0.00000
2234.79130;0.07293;0.46875;996.11400;0.03671;0.46875;379.81714;0.00906;0.00000
2234.79130;0.06154;0.43750;996.11400;0.03460;0.46875;379.81714;0.01038;0.00000
2031.42160;0.00374;0.40625;996.11400;0.07307;0.46875;379.81714;0.03541;-0.03125
2031.42160;0.03976;0.37500;906.38390;0.00176;0.46875;363.43560;0.01183;-0.06250
2031.42160;0.04526;0.37500;906.38390;0.07221;0.46875;363.43560;0.05594;-0.09375
2031.42160;0.10264;0.34375;906.38390;0.01386;0.46875;363.43560;0.02463;-0.09375
2031.42160;0.05102;0.34375;906.38390;0.03704;0.46875;363.43560;0.00958;-0.12500
1731.30140;0.04993;0.34375;906.38390;0.03974;0.46875;363.43560;0.02902;-0.15625
1731.30140;0.04254;0.31250;767.04553;0.05363;0.46875;323.51178;0.00634;-0.15625
1731.30140;0.04610;0.31250;767.04553;0.05116;0.50000;323.51178;0.00480;-0.15625
1731.30140;0.06598;0.53125;767.04553;0.00835;0.53125;323.51178;0.00027;0.46875
1731.30140;0.07878;0.50000;767.04553;0.03885;0.53125;323.51178;0.08992;0.46875
1746.41920;0.03268;0.46875;767.04553;0.01263;0.53125;323.51178;0.02032;0.46875
1746.41920;0.15368;0.46875;701.57530;0.03467;0.53125;391.45248;0.02663;0.43750
1746.41920;0.09835;0.46875;701.57530;0.02718;0.53125;391.45248;0.02270;0.43750
1746.41920;0.03118;0.46875;701.57530;0.01105;0.53125;391.45248;0.09014;0.43750
1746.41920;0.01775;0.46875;701.57530;0.05670;0.53125;391.45248;0.00086;0.43750
1528.14030;0.02716;0.43750;701.57530;0.01156;0.53125;391.45248;0.00491;0.43750
1528.14030;0.01197;0.40625;700.27470;0.04380;0.53125;419.64120;0.28847;0.43750
1528.14030;0.04279;0.37500;700.27470;0.01977;0.53125;419.64120;0.04072;0.43750
1528.14030;0.09037;0.37500;700.27470;0.00298;0.53125;419.64120;0.00596;0.40625
1528.14030;0.10057;0.34375;700.27470;0.00271;0.53125;419.64120;0.03101;0.37500
1312.05270;0.05723;0.34375;700.27470;0.08950;0.53125;419.64120;0.04901;0.37500
1312.05270;0.09619;0.34375;668.55220;0.02858;0.53125;370.19565;0.01629;0.34375
1312.05270;0.03076;0.31250;668.55220;0.01896;0.53125;370.19565;0.00466;0.34375
1312.05270;0.09416;0.53125;668.55220;0.03390;0.53125;370.19565;0.01224;0.62500
1312.05270;0.06039;0.53125;668.55220;0.03210;0.53125;370.19565;0.27305;0.62500
1139.75500;0.01479;0.53125;668.55220;0.00225;0.53125;370.19565;0.20418;0.62500
1139.75500;0.08252;0.50000;542.24320;0.05036;0.53125;530.13690;0.07310;0.62500
1139.75500;0.15220;0.46875;542.24320;0.01348;0.59375;530.13690;0.03320;0.62500
1139.75500;0.07838;0.46875;542.24320;0.10262;0.59375;530.13690;0.06343;0.59375
1139.75500;0.06319;0.46875;542.24320;0.04908;0.59375;530.13690;0.01613;0.59375
753.94226;0.08563;0.46875;542.24320;0.04213;0.59375;530.13690;0.04553;0.59375
753.94226;0.08394;0.43750;626.29877;0.02167;0.62500;643.50165;0.03440;0.59375
753.94226;0.08464;0.40625;626.29877;0.01149;0.65625;643.50165;0.01533;0.59375
753.94226;0.04903;0.40625;626.29877;0.07901;0.65625;643.50165;0.06032;0.56250
753.94226;0.06633;0.37500;626.29877;0.06455;0.65625;643.50165;0.09665;0.56250
367.60284;0.00686;0.34375;626.29877;0.01301;0.65625;643.50165;0.08598;0.53125
367.60284;0.00037;0.34375;635.14680;0.03911;0.65625;508.94754;0.01937;0.53125
367.60284;0.02333;0.34375;635.14680;0.03667;0.65625;508.94754;0.01963;0.53125
367.60284;0.01948;0.53125;635.14680;0.07419;0.65625;508.94754;0.00337;0.62500
367.60284;0.10596;0.53125;635.14680;0.06722;0.65625;508.94754;0.11432;0.62500
357.24520;0.05421;0.53125;635.14680;0.00346;0.65625;508.94754;0.07536;0.62500
357.24520;0.02685;0.53125;475.31600;0.00156;0.65625;437.48490;0.12023;0.62500
357.24520;0.00433;0.53125;475.31600;0.07471;0.65625;437.48490;0.05623;0.62500
357.24520;0.01752;0.50000;475.31600;0.00119;0.65625;437.48490;0.03345;0.62500
357.24520;0.04476;0.46875;475.31600;0.01492;0.65625;437.48490;0.01694;0.59375
333.37094;0.01305;0.46875;475.31600;0.04199;0.65625;437.48490;0.04810;0.59375
333.37094;0.00989;0.46875;402.53278;0.01608;0.65625;392.92722;0.01237;0.59375
333.37094;0.01251;0.46875;402.53278;0.02209;0.65625;392.92722;0.03085;0.59375
333.37094;0.00084;0.46875;402.53278;0.00296;0.65625;392.92722;0.02746;0.59375
333.37094;0.00641;0.43750;402.53278;0.01197;0.68750;392.92722;0.02821;0.59375
310.11145;0.06269;0.40625;402.53278;0.14613;0.68750;392.92722;0.00259;0.59375
310.11145;0.01487;0.37500;414.54517;0.04987;0.68750;381.77676;0.01881;0.59375
310.11145;0.03313;0.37500;414.54517;0.02562;0.68750;381.77676;0.02032;0.59375
310.11145;0.02151;0.56250;414.54517;0.04884;0.68750;381.77676;0.19937;0.65625
310.11145;0.21905;0.53125;414.54517;0.00544;0.68750;381.77676;0.08163;0.65625
356.49722;0.09345;0.53125;414.54517;0.00641;0.68750;381.77676;0.05634;0.65625
356.49722;0.09694;0.53125;465.49356;0.03989;0.68750;355.79013;0.06725;0.65625
356.49722;0.01641;0.53125;465.49356;0.04923;0.68750;355.79013;0.03563;0.65625
356.49722;0.01090;0.53125;465.49356;0.08195;0.68750;355.79013;0.05542;0.65625
356.49722;0.00240;0.53125;465.49356;0.03359;0.68750;355.79013;0.00144;0.65625
284.50450;0.00485;0.53125;465.49356;0.02086;0.68750;355.79013;0.02426;0.65625
284.50450;0.01667;0.46875;446.15115;0.00785;0.68750;341.53740;0.04806;0.65625
284.50450;0.02133;0.46875;446.15115;0.07490;0.71875;341.53740;0.01587;0.65625
284.50450;0.00853;0.46875;446.15115;0.05517;0.71875;341.53740;0.05717;0.65625
284.50450;0.01319;0.46875;446.15115;0.03247;0.71875;341.53740;0.05936;0.65625
266.05045;0.03181;0.46875;446.15115;0.02206;0.71875;341.53740;0.00205;0.65625
266.05045;0.01506;0.46875;430.78580;0.06231;0.71875;312.98477;0.04154;0.65625
266.05045;0.01939;0.43750;430.78580;0.05818;0.71875;312.98477;0.02725;0.65625
266.05045;0.05090;0.65625;430.78580;0.03128;0.71875;312.98477;0.00318;0.53125
266.05045;0.15405;0.65625;430.78580;0.02415;0.71875;312.98477;0.06495;0.53125
290.64456;0.05637;0.59375;430.78580;0.03577;0.71875;312.98477;0.08184;0.53125
290.64456;0.13769;0.56250;410.71506;0.04388;0.71875;273.33072;0.07296;0.53125
290.64456;0.00166;0.53125;410.71506;0.01607;0.71875;273.33072;0.00665;0.53125
290.64456;0.01235;0.53125;410.71506;0.01010;0.71875;273.33072;0.02357;0.50000
290.64456;0.02713;0.53125;410.71506;0.01413;0.71875;273.33072;0.04862;0.46875
296.81534;0.03655;0.53125;410.71506;0.00228;0.71875;273.33072;0.03712;0.46875
296.81534;0.01558;0.53125;394.66992;0.01962;0.71875;222.22816;0.01731;0.46875
296.81534;0.04431;0.53125;394.66992;0.02099;0.71875;222.22816;0.08047;0.46875
296.81534;0.02528;0.53125;394.66992;0.02469;0.71875;222.22816;0.12581;0.43750
296.81534;0.00891;0.50000;394.66992;0.03327;0.71875;222.22816;0.01842;0.43750
240.94281;0.00060;0.50000;394.66992;0.12312;0.71875;222.22816;0.05345;0.43750
240.94281;0.05768;0.46875;380.70276;0.05343;0.78125;208.72191;0.00304;0.43750
240.94281;0.01224;0.46875;380.70276;0.18543;0.78125;208.72191;0.00734;0.40625
240.94281;0.00681;0.65625;380.70276;0.02908;0.71875;208.72191;0.02290;0.71875
240.94281;0.13608;0.65625;380.70276;0.04682;0.71875;208.72191;0.14170;0.71875
245.58197;0.01196;0.65625;380.70276;0.18628;0.71875;208.72191;0.07426;0.71875
245.58197;0.02540;0.65625;474.33620;0.05841;0.71875;324.46182;0.05905;0.71875
245.58197;0.00193;0.65625;474.33620;0.01349;0.71875;324.46182;0.01028;0.71875
245.58197;0.00258;0.65625;474.33620;0.02261;0.71875;324.46182;0.02003;0.71875
245.58197;0.02810;0.59375;474.33620;0.00915;0.78125;324.46182;0.01830;0.71875
268.58840;0.05523;0.56250;474.33620;0.15976;0.78125;324.46182;0.00197;0.71875
268.58840;0.01724;0.56250;410.24860;0.01459;0.78125;320.81277;0.00265;0.68750
268.58840;0.00600;0.53125;410.24860;0.01534;0.78125;320.81277;0.06871;0.68750
268.58840;0.01684;0.53125;410.24860;0.04579;0.78125;320.81277;0.00539;0.68750
268.58840;0.27642;0.53125;410.24860;0.09824;0.81250;320.81277;0.00949;0.68750
241.27359;0.39508;0.53125;410.24860;0.09091;0.81250;320.81277;0.06630;0.68750
241.27359;0.35076;0.53125;482.06387;0.03232;0.81250;280.29333;0.07221;0.68750
241.27359;0.32986;0.53125;482.06387;0.02083;0.81250;280.29333;0.01806;0.68750
241.27359;0.28760;0.68750;482.06387;0.00348;0.78125;280.29333;0.01114;0.65625
241.27359;0.14487;0.65625;482.06387;0.03868;0.81250;280.29333;0.05274;0.65625
241.83656;0.05662;0.65625;482.06387;0.03043;0.81250;280.29333;0.04176;0.65625
241.83656;0.00284;0.65625;461.62308;0.03123;0.81250;245.34172;0.03478;0.62500
241.83656;0.04014;0.65625;461.62308;0.06595;0.81250;245.34172;0.13907;0.59375
241.83656;0.05751;0.65625;461.62308;0.08052;0.81250;245.34172;0.07477;0.59375
241.83656;0.05447;0.65625;461.62308;0.02251;0.81250;245.34172;0.02251;0.56250
239.80878;0.06191;0.65625;461.62308;0.03423;0.81250;245.34172;0.00000;0.53125
239.80878;0.02851;0.65625;463.12213;0.04532;0.81250;229.27550;0.03132;0.53125
239.80878;0.04179;0.65625;463.12213;0.00440;0.81250;229.27550;0.01170;0.53125
239.80878;0.08856;0.62500;463.12213;0.01993;0.81250;229.27550;0.00147;0.53125
239.80878;0.00741;0.59375;463.12213;0.01778;0.81250;229.27550;0.04723;0.53125
234.49329;0.22363;0.56250;463.12213;0.01189;0.81250;229.27550;0.04741;0.53125
234.49329;0.04698;0.56250;468.22208;0.06264;0.81250;185.79277;0.01560;0.53125
234.49329;0.03604;0.53125;468.22208;0.00901;0.81250;185.79277;0.01342;0.53125
234.49329;0.01883;0.68750;468.22208;0.03539;0.81250;185.79277;0.07282;0.78125
234.49329;0.15060;0.68750;468.22208;0.00000;0.81250;185.79277;0.16792;0.78125
247.02630;0.00076;0.68750;468.22208;0.06122;0.81250;185.79277;0.01958;0.78125
247.02630;0.01592;0.68750;441.20273;0.01971;0.81250;358.07104;0.02797;0.78125
247.02630;0.00607;0.65625;441.20273;0.00379;0.81250;358.07104;0.03791;0.78125
247.02630;0.05496;0.65625;441.20273;0.00000;0.81250;358.07104;0.01516;0.78125
247.02630;0.03053;0.65625;441.20273;0.02595;0.81250;358.07104;0.01450;0.71875
241.78563;0.02595;0.65625;441.20273;0.00916;0.81250;358.07104;0.38397;0.71875
241.78563;0.02452;0.65625;437.73666;0.03218;0.81250;374.77997;0.04580;0.71875
241.78563;0.06360;0.65625;437.73666;0.00920;0.81250;374.77997;0.04368;0.71875
241.78563;0.22549;0.65625;437.73666;0.15251;0.81250;374.77997;0.03372;0.71875
241.78563;0.01094;0.65625;437.73666;0.00000;0.81250;374.77997;0.00218;0.71875
201.68036;0.01094;0.65625;437.73666;0.00000;0.81250;374.77997;0.01532;0.71875
201.68036;0.10718;0.71875;342.04593;0.00000;0.81250;218.83968;0.13260;0.75000
184.65130;0.04972;0.71875;342.04593;0.00000;0.81250;218.83968;0.09282;0.71875
184.65130;0.00110;0.71875;299.06055;0.00000;0.81250;248.53238;0.04972;0.71875
184.65130;0.00884;0.68750;299.06055;0.00000;0.81250;248.53238;0.00663;0.71875
184.65130;0.05635;0.68750;299.06055;0.00000;0.81250;248.53238;0.00884;0.71875
184.65130;0.01878;0.68750;299.06055;0.00000;0.84375;248.53238;0.01215;0.71875
200.32490;0.01995;0.68750;299.06055;0.00000;0.84375;248.53238;0.04751;0.71875
200.32490;0.00982;0.68750;300.63852;0.00000;0.84375;190.24760;0.49430;0.71875
200.32490;0.00000;0.65625;300.63852;0.00000;0.84375;190.24760;0.00897;0.71875
200.32490;0.00000;0.65625;300.63852;0.00000;0.84375;190.24760;0.00788;0.71875
200.32490;0.00000;0.65625;300.63852;0.00000;0.84375;190.24760;0.01480;0.71875
151.35591;0.00000;0.65625;300.63852;0.00000;0.84375;190.24760;0.08138;0.71875
151.35591;0.00000;0.65625;276.94012;0.00000;0.84375;163.83840;0.00140;0.71875
151.35591;0.00000;0.65625;276.94012;0.00000;0.84375;163.83840;0.00573;0.71875
151.35591;0.00000;0.81250;276.94012;0.00000;0.87500;163.83840;0.06324;0.84375
151.35591;0.00000;0.81250;276.94012;0.00000;0.87500;163.83840;0.43393;0.84375
173.37387;0.00000;0.81250;276.94012;0.00000;0.87500;163.83840;0.01838;0.84375
173.37387;0.00000;0.81250;294.36163;0.00000;0.87500;204.93788;0.02992;0.84375
173.37387;0.00000;0.81250;294.36163;0.00000;0.87500;204.93788;0.01932;0.84375
173.37387;0.00000;0.78125;294.36163;0.00000;0.87500;204.93788;0.04276;0.84375
173.37387;0.00847;0.75000;294.36163;0.00000;0.87500;204.93788;0.03729;0.84375
217.94324;0.01736;0.71875;294.36163;0.00000;0.87500;204.93788;0.01910;0.84375
217.94324;0.02688;0.71875;292.86690;0.00000;0.87500;220.69590;0.02867;0.84375
217.94324;0.00000;0.71875;292.86690;0.00000;0.87500;220.69590;0.02569;0.84375
217.94324;0.00000;0.71875;292.86690;0.00000;0.87500;220.69590;0.02072;0.84375
217.94324;0.00000;0.71875;292.86690;0.00000;0.87500;220.69590;0.06433;0.84375
129.32263;0.00000;0.71875;292.86690;0.00000;0.87500;220.69590;0.02600;0.84375
129.32263;0.01646;0.71875;255.97864;0.00000;0.87500;194.46408;0.03292;0.84375
129.32263;0.00214;0.71875;255.97864;0.00000;0.87500;194.46408;0.02991;0.84375
129.32263;0.00222;0.84375;255.97864;0.00000;0.87500;194.46408;0.03778;0.87500
129.32263;0.00227;0.84375;255.97864;0.00000;0.87500;194.46408;0.00680;0.87500
146.09877;0.00473;0.84375;255.97864;0.00000;0.87500;194.46408;0.07801;0.87500
146.09877;0.00247;0.81250;219.42844;0.00000;0.87500;197.39735;0.03951;0.87500
146.09877;0.02525;0.81250;219.42844;0.00000;0.87500;197.39735;0.02778;0.87500
146.09877;0.01058;0.81250;219.42844;0.00000;0.87500;197.39735;0.04762;0.87500
146.09877;0.02778;0.81250;219.42844;0.00000;0.87500;197.39735;0.04722;0.87500
147.46890;0.00877;0.81250;219.42844;0.00000;0.87500;197.39735;0.05263;0.87500
147.46890;0.00601;0.81250;182.95245;0.00000;0.87500;183.17856;0.05706;0.87500
147.46890;0.00952;0.81250;182.95245;0.00000;0.87500;183.17856;0.06349;0.87500
147.46890;0.01176;0.81250;182.95245;0.00000;0.87500;183.17856;0.25647;0.87500
147.46890;1.00000;0.81250;182.95245;0.00000;0.87500;183.17856;0.03931;0.87500
144.43770;0.08291;0.81250;182.95245;0.00000;0.87500;183.17856;0.03015;0.87500
144.43770;0.03684;0.81250;195.55637;0.00000;0.87500;195.31584;0.04211;0.87500
144.43770;0.06354;0.81250;195.55637;0.00000;0.87500;195.31584;0.04696;0.87500
144.43770;0.03779;0.87500;195.55637;0.00000;0.87500;195.31584;0.05523;0.87500
144.43770;0.00299;0.87500;195.55637;0.00000;0.87500;195.31584;0.05970;0.87500
140.46260;0.05047;0.87500;195.55637;0.00000;0.87500;195.31584;0.05994;0.87500
140.46260;0.25352;0.87500;182.06671;0.00000;0.87500;182.07288;0.25117;0.87500
140.46260;0.06863;0.87500;182.06671;0.00000;0.87500;182.07288;0.03922;0.87500
140.46260;0.02256;0.87500;182.06671;0.00000;0.87500;182.07288;0.02506;0.87500
140.46260;0.04724;0.87500;182.06671;0.00000;0.87500;182.07288;0.04462;0.87500
198.94841;0.04683;0.87500;182.06671;0.00000;0.87500;182.07288;0.08540;0.87500
198.94841;0.05507;0.84375;191.69620;0.00000;0.87500;190.97100;0.05507;0.87500
198.94841;0.07440;0.84375;191.69620;0.00000;0.87500;190.97100;0.02679;0.87500
198.94841;0.05346;0.84375;191.69620;0.00000;0.87500;190.97100;0.05660;0.87500
198.94841;0.25467;0.84375;191.69620;0.00000;0.87500;190.97100;0.25467;0.87500
173.09363;0.03902;0.84375;191.69620;0.00000;0.87500;190.97100;0.03902;0.87500
173.09363;0.02244;0.84375;192.19704;0.00000;0.87500;192.03963;0.02244;0.87500
173.09363;0.04961;0.84375;192.19704;0.00000;0.87500;192.03963;0.07311;0.87500
173.09363;0.08767;0.87500;192.19704;0.00000;0.87500;192.03963;0.05479;0.87500
173.09363;0.04611;0.87500;192.19704;0.00000;0.87500;192.03963;0.04899;0.87500
171.75572;0.00592;0.87500;192.19704;0.00000;0.87500;192.03963;0.03550;0.87500
171.75572;0.05938;0.87500;176.47975;0.00000;0.87500;178.83286;0.04688;0.87500
171.75572;0.25641;0.87500;176.47975;0.00000;0.87500;178.83286;0.25408;0.87500
171.75572;0.04136;0.87500;176.47975;0.00000;0.87500;178.83286;0.05353;0.87500
171.75572;0.03234;0.87500;176.47975;0.00000;0.87500;178.83286;0.05224;0.87500
196.71582;0.07031;0.87500;176.47975;0.00000;0.87500;178.83286;0.04948;0.87500
196.71582;0.04918;0.87500;200.39307;0.00000;0.87500;199.14107;0.04098;0.87500
196.71582;0.05460;0.87500;200.39307;0.00000;0.87500;199.14107;0.05460;0.87500
196.71582;0.03245;0.87500;200.39307;0.00000;0.87500;199.14107;0.02655;0.87500
196.71582;0.05296;0.87500;200.39307;0.00000;0.87500;199.14107;0.06231;0.87500
183.56787;0.25290;0.87500;200.39307;0.00000;0.87500;199.14107;0.25522;0.87500
183.56787;0.03874;0.84375;188.75378;0.00000;0.87500;187.72516;0.07022;0.87500
183.56787;0.04950;0.84375;188.75378;0.00000;0.87500;187.72516;0.02228;0.87500
183.56787;0.07254;0.87500;188.75378;0.00000;0.87500;187.72516;0.04922;0.87500
183.56787;0.03804;0.87500;188.75378;0.00000;0.87500;187.72516;0.03261;0.87500
186.19261;0.03143;0.87500;188.75378;0.00000;0.87500;187.72516;0.07143;0.87500
186.19261;0.02346;0.87500;185.79881;0.00000;0.87500;187.97241;0.00880;0.87500
186.19261;0.06502;0.87500;185.79881;0.00000;0.87500;187.97241;0.06811;0.87500
186.19261;0.22454;0.87500;185.79881;0.00000;0.87500;187.97241;0.22917;0.87500
186.19261;0.04106;0.87500;185.79881;0.00000;0.87500;187.97241;0.04831;0.87500
194.41618;0.02469;0.87500;185.79881;0.00000;0.87500;187.97241;0.01481;0.87500
194.41618;0.04134;0.87500;198.66548;0.00000;0.87500;198.68282;0.05426;0.87500
194.41618;0.05149;0.87500;198.66548;0.00000;0.87500;198.68282;0.03794;0.87500
194.41618;0.05983;0.87500;198.66548;0.00000;0.87500;198.68282;0.06268;0.87500
194.41618;0.04971;0.87500;198.66548;0.00000;0.87500;198.68282;0.02632;0.87500
180.35646;0.04321;0.87500;198.66548;0.00000;0.87500;198.68282;0.09568;0.87500
180.35646;0.24424;0.84375;183.69670;0.00000;0.87500;185.23846;0.25115;0.87500
180.35646;0.05529;0.84375;183.69670;0.00000;0.87500;185.23846;0.03846;0.87500
180.35646;0.03686;0.87500;183.69670;0.00000;0.87500;185.23846;0.02948;0.87500
180.35646;0.04884;0.87500;183.69670;0.00000;0.87500;185.23846;0.03342;0.87500
192.84085;0.01617;0.87500;183.69670;0.00000;0.87500;185.23846;0.05660;0.87500
192.84085;0.08215;0.87500;193.70764;0.00000;0.87500;194.04650;0.05666;0.87500
192.84085;0.03488;0.87500;193.70764;0.00000;0.87500;194.04650;0.04942;0.87500
192.84085;0.04908;0.87500;193.70764;0.00000;0.87500;194.04650;0.05828;0.87500
192.84085;0.24828;0.87500;193.70764;0.00000;0.87500;194.04650;0.25057;0.87500
190.15147;0.04317;0.87500;193.70764;0.00000;0.87500;194.04650;0.04317;0.87500
190.15147;0.01471;0.87500;195.97980;0.00000;0.87500;196.01865;0.00980;0.87500
190.15147;0.04615;0.87500;195.97980;0.00000;0.87500;196.01865;0.05641;0.87500
190.15147;0.00000;0.87500;195.97980;0.00000;0.87500;196.01865;0.06989;0.87500
190.15147;0.01075;0.87500;195.97980;0.00000;0.87500;196.01865;0.05650;0.87500
189.19048;0.01412;0.87500;195.97980;0.00000;0.87500;196.01865;0.03478;0.87500
189.19048;0.00870;0.84375;179.70079;0.00000;0.87500;181.29419;0.03058;0.87500
189.19048;0.04587;0.84375;179.70079;0.00000;0.87500;181.29419;0.25629;0.87500
189.19048;0.00915;0.87500;179.70079;0.00000;0.87500;181.29419;0.05251;0.87500
189.19048;0.00477;0.87500;179.70079;0.00000;0.87500;181.29419;0.05854;0.87500
188.32745;0.48504;0.87500;179.70079;0.00000;0.87500;181.29419;0.03316;0.87500
188.32745;0.32605;0.87500;204.20570;0.00000;0.87500;207.94046;0.05337;0.87500
188.32745;0.44674;0.87500;204.20570;0.56454;0.87500;207.94046;0.05775;0.87500
188.98862;0.42677;0.87500;191.64497;0.02190;0.87500;192.38889;0.07619;0.87500
188.98862;0.02433;0.87500;191.64497;0.04835;0.87500;192.38889;0.01946;0.87500
188.98862;0.04580;0.87500;191.64497;0.05067;0.87500;192.38889;0.05089;0.87500
188.98862;0.03200;0.87500;191.64497;0.05322;0.87500;192.38889;0.05333;0.87500
198.88855;0.05602;0.87500;191.64497;0.02299;0.87500;192.38889;0.04762;0.87500
198.88855;0.04598;0.87500;189.42516;0.09091;0.87500;190.00478;0.02299;0.87500
198.88855;0.05152;0.87500;189.42516;0.24318;0.87500;190.00478;0.10606;0.87500
198.88855;0.22500;0.87500;189.42516;0.03791;0.87500;190.00478;0.25455;0.87500
